Customer_ID,Fiscal_Quarter,Transaction_Amount_Local,FX_Rate_To_USD,Discount_Pct
14171,Q1-2023,1705,0.058,
10688,Q3-2024,8013,0.2,32.6
11000,Q4-2022,1231,0.74,9.2
13896,Q1-2025,1070,1.0,15.1
11536,Q1-2023,2976,0.058,11.2
12718,Q1-2023,3144,0.74,32.5
13698,Q3-2023,3942,1.09,0.7
13149,Q3-2024,10885,0.74,34.8
14060,Q4-2024,651,0.74,28.6
12567,Q1-2022,20144,1.0,4.9
14318,Q3-2024,4462,1.09,8.8
13901,Q4-2023,9332,0.058,12.3
12970,Q3-2027,13776,1.0,0.0
14250,Q1-2025,465,0.74,30.1
11217,Q3-2025,1758,1.09,18.2
10119,Q2-2023,3562,1.0,16.8
10792,Q3-2022,819,0.012,17.7
11841,Q4-2023,6395,0.012,10.5
13468,Q2-2024,278,0.25,22.2
13786,Q4-2023,16386,0.0011,19.1
11608,Q4-2025,19109,0.2,4.4
11952,Q4-2024,8770,0.128,4.8
14135,Q2-2024,329,1.0,23.8
14055,Q1-2024,2017,0.74,13.3
13805,Q1-2022,2688,0.65,4.7
14767,Q3-2022,1935,0.0003,6.8
14834,Q2-2024,6716,0.012,7.4
10996,Q1-2025,1331,1.09,12.6
10038,Q2-2024,1794,0.2,21.8
11521,Q2-2026,836,0.128,
13331,Q2-2023,1327,0.2,32.3
10853,Q1-2023,6478,1.0,22.5
14988,Q1-2023,6010,0.74,15.1
12971,Q2-2025,977,0.054,
12326,Q1-2025,1287,1.09,24.0
10826,Q3-2025,6332,0.74,5.7
10827,Q1-2025,6343,0.012,
14357,Q1-2025,10238,0.0091,
14437,Q3-2022,3775,1.27,31.0
12885,Q3-2023,1954,1.0,15.4
14918,Q1-2024,645,1.09,7.4
14263,Q2-2022,6419,0.012,13.1
12631,Q2-2025,5399,0.25,9.0
13540,Q2-2024,4394,0.0011,19.1
12488,Q3-2025,4526,1.0,29.3
12794,Q3-2026,862,1.09,16.6
11596,Q4-2024,475,1.09,8.5
14323,Q3-2023,28354,0.74,6.8
10395,Q4-2026,50443,0.096,6.7
11118,Q2-2023,32735,0.74,5.5
10115,Q4-2025,4032,1.0,
10593,Q4-2022,3816,0.27,11.4
12001,Q2-2024,5082,0.0067,15.9
10439,Q4-2023,7745,0.22,10.4
13747,Q2-2023,31658,0.012,10.2
10644,Q2-2022,16387,1.09,9.8
13604,Q2-2025,19412,0.0036,12.3
14582,Q3-2025,1761,1.0,5.1
10802,Q2-2023,9098,0.27,9.5
14015,Q3-2024,25811,0.032,6.8
14297,Q4-2024,1126,1.0,17.9
14414,Q2-2023,4230,0.61,6.3
10448,Q1-2024,7299,1.09,17.6
11423,Q1-2025,2916,0.27,13.9
14837,Q4-2027,12474,0.058,4.9
14177,Q4-2023,1309,1.13,5.9
11115,Q1-2025,1226,1.09,34.5
14589,Q4-2025,1740,0.0067,
12091,Q2-2022,902,1.09,11.4
12918,Q3-2024,6373,1.0,21.9
12705,Q1-2022,2766,0.096,4.5
14205,Q1-2024,6890,1.0,7.6
10957,Q4-2024,7751,1.09,9.0
12964,Q3-2022,6563,0.012,5.2
11426,Q1-2024,8156,1.0,19.6
13387,Q1-2024,7441,0.032,12.5
14583,Q4-2025,1138,0.2,20.5
10871,Q2-2024,2998,0.054,9.5
11339,Q4-2023,11339,0.74,27.2
11699,Q2-2024,16811,0.012,14.0
11688,Q4-2023,1295,0.14,17.0
13389,Q1-2024,2615,0.096,21.3
12430,Q1-2025,24858,0.028,5.3
11889,Q4-2024,2961,0.27,13.6
12590,Q1-2025,5077,1.09,21.1
11521,Q2-2028,1425,0.128,2.7
12223,Q4-2023,3004,0.095,20.2
12446,Q1-2025,11044,0.0006,1.0
13278,Q3-2023,2600,0.0067,22.2
11198,Q3-2022,2758,0.74,6.8
11620,Q1-2022,14693,0.27,10.5
11648,Q1-2023,2920,1.0,9.2
11518,Q1-2024,10325,0.0006,27.7
11338,Q4-2023,4965,1.09,12.4
14483,Q1-2022,7460,0.0031,7.8
12013,Q1-2024,9666,1.0,6.6
12595,Q3-2026,6753,0.27,6.5
14919,Q4-2023,2190,1.0,37.6
13158,Q2-2026,18319,0.2,12.7
12458,Q4-2023,30954,0.65,10.8
14654,Q2-2028,44684,0.098,8.3
12009,Q1-2022,15782,1.0,1.1
12101,Q3-2025,2609,1.09,13.6
10550,Q2-2022,1427,1.09,17.8
13224,Q3-2024,7118,0.028,14.9
13759,Q2-2025,1839,1.09,21.2
11011,Q3-2022,646,0.0067,
13066,Q1-2024,1766,0.74,19.8
12282,Q4-2022,12684,1.0,4.2
12208,Q4-2024,760,1.0,29.2
12419,Q3-2024,15620,1.09,10.0
12902,Q4-2023,8748,0.27,26.8
10362,Q3-2025,7687,1.0,4.4
10998,Q4-2026,2677,0.74,
11567,Q4-2023,5146,0.22,9.2
12721,Q4-2022,9621,0.2,17.9
13754,Q2-2024,18032,0.74,11.0
11017,Q4-2023,1683,0.74,8.1
10521,Q2-2024,3958,1.09,24.6
10448,Q3-2023,6865,1.09,18.5
10308,Q4-2025,14173,1.27,8.8
10007,Q2-2022,30840,0.65,6.9
13806,Q4-2026,16129,1.09,16.8
11653,Q3-2022,14542,0.27,15.7
11252,Q1-2024,35211,0.2,3.0
11793,Q4-2025,14991,0.012,19.8
12846,Q3-2022,3423,1.27,14.5
13216,Q2-2024,3237,1.0,4.3
14917,Q4-2024,11146,0.044,9.9
10569,Q4-2024,1715,0.2,19.6
11437,Q1-2024,4589,0.25,2.2
11158,Q1-2024,26118,1.0,4.8
10360,Q3-2024,512,0.74,5.9
11921,Q2-2023,1297,0.0067,16.1
13646,Q2-2023,1189,1.09,
10940,Q3-2025,4964,0.74,5.8
13969,Q2-2025,1348,0.018,11.2
11681,Q2-2023,6374,0.0077,7.7
13464,Q4-2023,11286,0.0008,4.5
14604,Q1-2023,832,1.09,
14163,Q1-2026,13002,0.098,25.3
11309,Q1-2024,2753,1.09,8.4
12054,Q2-2022,14582,0.096,30.9
11424,Q3-2023,1319,0.65,26.3
10958,Q3-2024,416,1.0,
11647,Q2-2025,2942,1.0,7.1
11456,Q2-2025,4434,0.0067,4.7
12195,Q2-2023,2264,0.65,4.7
13942,Q3-2022,7210,1.0,0.1
11255,Q4-2022,10539,0.018,15.9
11519,Q1-2025,2025,0.2,0.0
11991,Q4-2022,15985,1.0,10.2
13710,Q4-2024,13670,1.09,11.3
10932,Q1-2023,1640,0.0003,22.6
14738,Q3-2023,76858,0.058,3.2
11564,Q3-2023,8810,0.22,12.3
13895,Q3-2022,3451,1.09,33.0
12427,Q4-2025,36362,0.0036,
12647,Q3-2025,1839,1.0,5.0
14278,Q2-2024,1670,1.0,11.9
13381,Q1-2023,17167,0.25,8.9
10959,Q2-2022,7041,0.27,17.4
10887,Q2-2023,353,0.0011,14.9
13686,Q1-2026,77855,1.0,1.3
12341,Q1-2024,20017,1.09,4.8
10806,Q4-2023,7066,0.012,5.9
10004,Q4-2023,7898,0.74,10.2
13924,Q2-2024,1013,1.09,20.0
11007,Q2-2024,20767,0.0006,31.2
11895,Q3-2022,15347,0.74,8.6
11588,Q3-2025,9334,0.128,12.8
14522,Q2-2025,1389,0.27,20.6
10968,Q4-2023,70872,1.27,
12415,Q1-2023,7253,0.0077,17.2
12144,Q3-2022,1862,1.0,35.5
14038,Q4-2023,2698,1.09,19.7
13259,Q2-2025,6073,0.0067,24.6
12528,Q3-2024,3956,0.0067,31.3
14405,Q2-2025,302,0.012,20.4
11308,Q4-2023,3540,0.0008,6.1
14511,Q4-2023,358,0.27,11.0
14294,Q4-2022,4253,1.0,8.8
13842,Q2-2024,20545,0.74,6.3
13527,Q4-2023,25679,0.74,12.1
10489,Q1-2025,3508,1.09,5.3
13420,Q3-2023,2985,1.0,26.9
11455,Q3-2022,683,0.27,21.2
13390,Q3-2022,2996,0.044,3.0
13644,Q2-2025,6302,1.27,12.3
12732,Q2-2023,3716,1.09,4.5
11358,Q2-2022,2610,0.22,12.9
12104,Q1-2023,377,1.0,31.0
14252,Q4-2022,7571,1.09,10.0
14727,Q4-2024,4119,0.0011,15.9
14015,Q2-2024,22924,0.032,11.1
14575,Q4-2024,1625,1.0,24.5
12718,Q4-2024,20124,0.74,14.3
10720,Q3-2024,3946,1.0,30.8
10926,Q4-2024,1062,0.058,11.9
14074,Q1-2026,41666,0.098,5.6
10493,Q1-2022,255,0.0011,9.2
13775,Q1-2024,3210,0.098,8.8
13326,Q4-2022,19630,0.2,35.5
11938,Q2-2022,3408,0.044,10.9
10323,Q4-2022,5287,0.14,16.1
10035,Q3-2022,10095,0.27,9.3
13921,Q4-2026,26665,1.09,14.8
14938,Q4-2024,1531,1.27,6.9
10989,Q3-2025,2295,0.22,8.0
11220,Q3-2024,1896,0.096,4.0
13235,Q4-2025,6881,0.0001,5.3
11027,Q4-2024,4995,0.74,29.6
11455,Q2-2025,1120,0.27,21.1
13331,Q2-2024,12401,0.2,16.9
13791,Q4-2025,23541,0.14,11.5
12014,Q3-2023,2779,0.012,20.1
11896,Q1-2026,4818,1.0,1.0
13835,Q1-2024,21429,1.09,3.6
12160,Q3-2023,7835,0.74,5.3
13697,Q3-2027,12337,0.74,8.3
13860,Q4-2023,3562,0.2,6.7
12007,Q2-2025,679,0.74,24.3
12741,Q1-2022,32620,0.25,5.8
10903,Q4-2025,14489,0.74,2.1
11490,Q3-2023,4468,0.0036,13.8
12991,Q4-2023,10744,1.09,12.2
11666,Q3-2024,1366,0.012,18.3
10106,Q2-2024,1919,1.09,8.1
10003,Q2-2025,3051,0.0067,23.7
13843,Q2-2023,4752,0.74,11.3
13070,Q3-2024,2682,0.0091,18.2
13340,Q4-2022,120,0.012,10.6
14128,Q3-2024,2755,0.27,14.5
11062,Q1-2022,4401,1.09,3.5
11925,Q3-2025,29595,1.09,13.1
10371,Q4-2022,10346,0.74,13.3
11424,Q3-2024,880,0.65,16.4
10991,Q2-2024,8965,1.0,13.2
11711,Q2-2024,385,0.74,4.6
14747,Q3-2024,6100,0.27,10.6
11780,Q4-2023,7200,0.012,11.7
12536,Q3-2022,25708,0.61,17.5
12948,Q2-2024,7462,1.09,10.5
10490,Q2-2023,2457,0.0067,2.6
11335,Q3-2023,549,0.0067,31.4
10272,Q3-2023,35837,0.14,10.1
10689,Q1-2023,5767,0.0067,7.5
12351,Q1-2025,4097,1.0,2.2
10297,Q1-2023,27207,0.0036,21.4
13051,Q1-2025,2368,1.09,13.5
14839,Q1-2022,7084,0.0008,
13539,Q2-2025,2524,1.0,4.2
12644,Q4-2024,483,0.012,18.5
10745,Q4-2022,11393,0.012,19.2
10405,Q3-2023,3299,1.09,17.3
10672,Q2-2023,9495,0.14,3.0
11030,Q3-2024,2344,0.058,17.0
11206,Q4-2023,2749,0.098,3.0
14175,Q1-2023,1128,0.0001,12.2
11902,Q1-2022,1068,1.09,5.3
12753,Q3-2026,5342,0.0001,42.6
14165,Q1-2023,3551,1.13,15.2
12444,Q3-2024,6060,0.74,19.2
12503,Q3-2024,3019,0.058,17.0
14312,Q2-2023,4999,1.09,19.5
13534,Q1-2022,2831,0.028,1.2
13714,Q3-2025,6866,0.012,6.8
13398,Q1-2022,45546,0.0067,7.0
14051,Q2-2024,7705,1.0,23.1
10074,Q2-2022,36869,0.25,8.9
11098,Q4-2023,17398,1.09,17.4
11959,Q3-2024,7655,1.09,27.6
12533,Q2-2023,3657,1.09,5.4
14142,Q4-2024,9255,0.22,11.1
10616,Q1-2024,4071,0.0011,
11540,Q4-2025,2805,0.0067,32.2
11403,Q1-2024,1891,1.0,16.4
11074,Q4-2023,23380,0.058,
14300,Q3-2023,4379,1.0,9.5
10283,Q1-2027,1439,0.0036,17.1
12517,Q1-2024,17666,0.14,6.1
11607,Q3-2025,2779,0.14,21.7
11342,Q3-2024,1058,0.018,20.5
10873,Q3-2023,16882,1.0,12.8
12427,Q4-2025,15996,0.0036,4.2
14801,Q2-2023,8919,1.0,9.4
14230,Q3-2024,6567,1.09,7.2
10683,Q2-2024,16259,0.058,10.1
11682,Q1-2024,10248,0.14,16.4
14899,Q2-2024,2234,0.012,17.9
12258,Q4-2025,505,0.018,5.6
11886,Q4-2023,910,0.61,15.0
11977,Q2-2024,11806,0.74,11.4
11061,Q3-2024,1580,0.054,21.2
12903,Q2-2022,15456,0.22,9.8
11059,Q3-2022,1732,0.65,12.4
10679,Q3-2022,11025,0.0067,12.2
10486,Q4-2025,206,0.018,13.7
13051,Q1-2023,1040,1.09,17.9
11761,Q1-2024,783,1.0,28.7
14392,Q2-2025,8023,0.0008,9.1
10611,Q3-2024,18070,1.0,9.9
14787,Q3-2025,374,0.2,17.2
12826,Q4-2025,2810,0.2,17.3
13306,Q3-2023,23351,1.0,4.3
13839,Q3-2023,1849,0.058,9.6
14340,Q1-2024,3522,1.27,26.0
14260,Q2-2024,9652,0.096,18.7
12323,Q1-2025,872,1.09,16.4
13635,Q2-2025,1177,1.0,13.8
13197,Q1-2025,2167,0.27,7.8
10633,Q1-2024,37020,1.09,10.0
14522,Q2-2024,1240,0.27,20.8
13222,Q3-2022,613,0.65,26.6
10389,Q3-2027,7458,1.09,2.8
11718,Q2-2025,7104,0.0008,10.9
10265,Q3-2022,16739,1.09,29.0
11485,Q3-2022,5271,0.032,5.6
11288,Q2-2024,4089,0.128,13.4
12325,Q3-2025,22503,0.012,2.5
10951,Q3-2022,1175,1.09,17.6
11509,Q2-2023,36053,0.27,4.1
12438,Q2-2025,4167,1.09,12.1
13279,Q2-2024,462,0.028,21.4
10941,Q3-2025,17962,0.012,9.4
14067,Q4-2025,3879,1.09,0.0
13247,Q1-2024,3147,0.74,15.9
12649,Q1-2024,1435,1.27,10.1
10400,Q1-2025,992,1.0,19.5
11386,Q1-2024,1729,0.14,2.1
11660,Q1-2023,3532,0.096,0.0
10748,Q1-2023,733,0.22,16.3
14358,Q2-2023,3068,0.032,10.1
14257,Q1-2024,5064,1.09,11.0
12056,Q4-2024,236,1.09,22.1
14368,Q2-2022,1406,0.74,12.1
10329,Q1-2024,3110,0.096,8.2
14483,Q2-2022,3891,0.0031,5.2
12624,Q1-2023,5110,0.74,32.4
10531,Q1-2025,5624,1.09,16.2
14587,Q2-2023,507,1.09,12.5
12756,Q4-2022,509,0.018,2.2
13031,Q3-2022,9397,0.27,19.9
14471,Q1-2025,7601,0.27,27.8
14977,Q2-2023,2594,0.012,29.7
12011,Q4-2022,40361,1.0,
14463,Q1-2022,1320,1.27,14.4
11042,Q2-2023,3366,1.0,9.7
13195,Q3-2024,4014,0.0001,8.4
13790,Q1-2022,3723,0.74,6.9
12015,Q2-2024,3644,0.0003,13.6
13526,Q3-2023,8616,0.74,22.8
10250,Q4-2023,2183,0.74,16.0
13834,Q1-2023,3755,0.044,12.0
10284,Q1-2027,27570,1.09,13.0
14200,Q2-2026,3393,0.25,7.5
10079,Q4-2023,13674,1.09,23.0
11151,Q1-2022,13132,0.65,4.8
13105,Q1-2024,4509,0.012,12.8
10867,Q2-2023,4866,0.74,25.7
14000,Q3-2025,6104,0.054,
14331,Q4-2022,26306,0.27,9.9
12076,Q4-2022,497,1.09,17.4
10641,Q4-2023,896,1.09,
10229,Q4-2022,34513,0.2,10.9
11900,Q3-2024,26469,0.22,7.0
12376,Q4-2025,4264,0.74,5.9
12167,Q2-2023,1367,0.012,31.2
10497,Q3-2023,1088,0.128,20.9
11846,Q4-2022,3608,1.0,17.4
13559,Q3-2022,1257,1.27,2.8
10136,Q4-2022,55041,0.25,10.1
11669,Q2-2023,16091,0.2,7.2
13422,Q1-2022,775,0.0008,10.0
11208,Q3-2025,3193,1.27,6.2
11954,Q1-2024,20097,0.054,28.8
14443,Q3-2022,533,0.012,21.3
13965,Q1-2024,6296,1.09,24.4
13287,Q2-2024,418,1.09,18.8
13400,Q4-2022,3465,0.65,9.1
12316,Q1-2025,6836,0.058,7.0
14101,Q4-2023,1024,1.27,3.5
13300,Q3-2027,2941,1.09,12.7
13006,Q2-2024,4341,0.012,7.8
11903,Q3-2022,2098,0.012,34.5
13409,Q2-2023,2805,0.14,10.0
11251,Q2-2027,19236,0.74,7.3
14758,Q1-2023,3557,0.095,17.1
14474,Q1-2024,22363,1.0,5.2
13909,Q2-2023,260,1.09,9.1
12502,Q3-2024,16043,0.012,21.7
12164,Q2-2024,1706,0.65,12.0
11101,Q4-2027,36593,1.09,10.1
13219,Q4-2025,16448,1.09,7.5
10250,Q2-2022,296,0.74,12.0
12632,Q2-2024,1269,0.012,16.2
12741,Q1-2022,11442,0.25,8.2
12876,Q3-2024,1201,1.0,7.5
12167,Q3-2023,5572,0.012,16.3
13605,Q3-2023,13711,0.0077,13.3
14673,Q2-2025,8037,0.028,10.7
14991,Q3-2022,4704,1.27,10.6
14581,Q1-2024,2175,0.012,3.3
11844,Q1-2024,9664,1.09,29.6
14050,Q2-2023,25842,1.09,6.1
14086,Q2-2025,1253,1.0,28.0
13978,Q2-2022,2875,0.018,3.4
12162,Q4-2025,7783,1.09,19.0
10031,Q2-2023,6597,1.0,8.3
13987,Q2-2023,29768,1.27,
11881,Q1-2024,3127,1.0,20.0
10181,Q3-2024,31501,0.0077,18.8
12506,Q4-2023,3305,0.012,2.3
12971,Q3-2024,453,0.054,18.7
10179,Q4-2022,5123,0.25,15.2
11274,Q1-2024,3469,1.0,3.8
10824,Q2-2025,2633,0.058,16.7
10721,Q2-2024,1441,0.0067,23.4
12158,Q4-2024,520,0.22,8.9
12003,Q1-2023,781,0.27,12.0
12184,Q3-2024,4542,1.09,
13129,Q3-2023,3193,0.27,5.4
13445,Q4-2023,6534,0.14,26.5
13191,Q3-2024,4265,0.27,9.7
13009,Q4-2024,11745,0.0008,6.6
11516,Q3-2024,34092,1.09,0.9
12142,Q3-2024,5112,0.012,11.3
14422,Q1-2027,1750,1.0,7.8
10101,Q3-2023,8714,0.044,21.5
12681,Q3-2024,11548,0.0031,25.9
12756,Q2-2023,2207,0.018,2.9
10500,Q4-2024,5326,0.0003,21.1
11309,Q3-2026,8892,1.09,6.7
13972,Q3-2025,4193,1.09,5.1
11499,Q4-2023,14895,1.09,12.1
13978,Q2-2026,17080,0.018,5.3
13079,Q4-2022,4021,0.0091,14.1
14912,Q2-2024,6587,0.054,21.2
13514,Q3-2024,792,0.61,39.5
10766,Q2-2025,27410,1.09,10.9
14419,Q3-2023,3047,1.09,5.9
10732,Q1-2026,15623,0.14,6.3
13525,Q2-2024,1253,0.74,20.2
10297,Q4-2023,19768,0.0036,
14213,Q2-2023,874,0.74,17.6
14028,Q4-2024,634,0.74,16.1
13468,Q2-2023,2851,0.25,14.5
11367,Q2-2024,980,0.096,4.8
14536,Q4-2022,3823,1.09,2.4
12543,Q4-2022,383,0.032,8.9
14225,Q3-2023,1483,1.0,9.3
10310,Q4-2026,14141,1.27,6.9
13683,Q2-2023,2536,0.65,14.5
12430,Q4-2023,9003,0.028,5.0
10939,Q3-2023,9661,0.0006,15.6
12864,Q1-2028,3086,0.25,0.7
10348,Q3-2025,28407,0.0067,3.8
13721,Q1-2025,4632,0.65,7.0
13823,Q1-2024,1715,0.054,7.8
10079,Q3-2023,1624,1.09,20.1
12534,Q4-2024,3152,1.0,0.0
14355,Q1-2025,15538,0.012,27.5
12659,Q4-2026,4277,0.74,19.1
12513,Q3-2025,69551,1.0,15.9
12745,Q1-2023,9514,0.65,4.3
13993,Q3-2022,17686,0.74,8.5
11837,Q2-2023,23474,1.0,3.8
10688,Q2-2025,3239,0.2,18.0
12751,Q3-2022,12177,0.0008,15.6
11031,Q1-2024,9778,1.09,4.5
14546,Q2-2027,2791,1.27,1.4
13462,Q4-2024,8943,0.0006,6.8
10092,Q3-2025,40327,0.0067,11.6
12288,Q3-2024,1337,1.0,13.2
11724,Q4-2023,2176,1.0,6.5
12382,Q1-2025,9342,1.09,18.0
10665,Q3-2023,2855,0.2,10.9
13526,Q1-2025,2541,0.74,15.2
14691,Q3-2024,3524,1.09,
10199,Q4-2023,919,0.0067,0.0
12037,Q4-2023,3129,1.0,33.4
13394,Q2-2024,12578,0.012,7.3
11580,Q3-2024,10316,0.61,29.2
10936,Q2-2026,16384,1.09,4.8
11993,Q4-2022,1136,0.018,14.8
12535,Q4-2024,1225,1.09,10.8
13373,Q4-2023,7889,0.2,24.8
13037,Q2-2024,3809,0.096,11.4
10422,Q4-2024,14383,1.13,5.6
11728,Q4-2022,7713,1.27,23.0
11926,Q1-2023,5755,0.058,9.8
11014,Q4-2024,8520,0.27,26.9
13024,Q1-2024,17762,1.09,14.2
11160,Q2-2025,6617,0.028,11.6
12751,Q2-2023,23672,0.0008,19.8
10028,Q3-2025,6612,1.09,
11895,Q2-2024,12741,0.74,16.7
12352,Q3-2022,3215,0.74,30.1
14073,Q4-2024,1468,0.0077,31.0
10612,Q4-2023,7663,0.012,8.8
12326,Q3-2024,7117,1.09,31.9
12142,Q2-2024,4539,0.012,13.6
11490,Q4-2024,9608,0.0036,22.8
14428,Q2-2022,12152,1.09,3.0
11288,Q4-2024,4507,0.128,15.9
11377,Q3-2025,8706,1.27,3.6
14688,Q4-2022,2568,0.14,13.6
10568,Q4-2024,8850,0.74,4.1
13616,Q4-2023,16291,0.054,12.1
13968,Q1-2023,37490,1.27,11.1
12822,Q4-2022,14185,0.27,9.8
12836,Q1-2025,24466,1.09,4.7
14228,Q1-2022,32593,0.65,7.6
10500,Q1-2025,1022,0.0003,22.8
14308,Q2-2023,2841,0.028,14.8
13479,Q2-2024,2167,1.27,14.0
12739,Q1-2024,6495,1.0,10.3
12513,Q2-2024,37030,1.0,15.7
11401,Q2-2023,1159,0.74,12.8
10011,Q2-2023,2507,0.0011,18.6
14905,Q3-2023,14075,0.27,9.3
14233,Q4-2023,10684,0.27,4.5
10318,Q1-2022,22110,0.018,9.2
11484,Q1-2025,5824,0.012,9.0
12795,Q4-2025,7797,0.054,27.5
13743,Q4-2024,6609,0.058,23.9
13822,Q2-2024,7180,1.09,11.5
13854,Q1-2024,1024,0.27,12.6
13639,Q3-2024,2644,1.09,23.7
14373,Q2-2024,1295,0.012,11.6
10591,Q4-2022,225,0.096,16.6
14248,Q3-2023,5735,1.09,6.1
11796,Q4-2024,25557,1.09,
13295,Q3-2024,6614,0.012,15.4
13165,Q4-2022,5589,1.09,17.4
11972,Q4-2023,3058,1.09,24.2
12839,Q3-2023,2307,0.0067,7.1
11602,Q3-2023,61734,1.0,3.5
10907,Q4-2024,2500,0.054,9.9
13067,Q4-2023,3984,1.0,13.5
14356,Q2-2023,637,1.27,10.7
12162,Q3-2023,73711,1.09,10.4
14795,Q2-2024,5499,0.2,9.9
12750,Q1-2023,3062,0.74,17.5
10005,Q1-2025,2592,1.0,8.3
10856,Q1-2023,839,0.74,13.2
14388,Q4-2023,8537,0.74,4.2
12526,Q1-2022,32901,0.0011,7.5
13682,Q2-2024,2703,0.27,3.9
11410,Q3-2025,3931,0.2,14.8
14117,Q4-2023,15743,0.74,11.3
11795,Q1-2025,8253,0.054,20.0
10164,Q1-2023,9994,1.09,9.4
10912,Q4-2022,709,1.0,22.6
12209,Q3-2024,11602,0.058,4.4
10340,Q3-2023,8621,1.27,25.3
13071,Q1-2024,35372,0.096,0.0
11119,Q2-2027,6151,0.14,9.3
11528,Q2-2023,7574,1.0,15.4
10730,Q1-2023,4934,1.27,33.9
14135,Q4-2022,859,1.0,20.8
13216,Q2-2024,9273,1.0,4.3
12302,Q3-2022,5074,0.0077,5.9
13614,Q4-2024,5400,1.0,18.6
10940,Q2-2023,5007,0.74,5.3
11651,Q4-2022,15309,0.0077,12.7
11683,Q3-2025,2296,0.27,6.8
11242,Q3-2023,1408,0.058,21.5
11569,Q4-2022,1428,0.27,20.7
10745,Q3-2023,7321,0.012,24.3
10997,Q3-2023,7087,0.27,7.7
14944,Q3-2024,20263,0.22,28.5
13833,Q4-2023,388,1.0,14.7
14427,Q3-2024,66937,0.74,3.8
10865,Q2-2025,40447,0.098,0.4
12235,Q3-2024,17565,0.27,3.5
11698,Q3-2023,2198,1.0,7.0
10025,Q3-2024,4534,0.054,
11785,Q1-2023,10829,0.0006,10.5
13401,Q4-2023,72577,0.25,
12632,Q3-2024,1765,0.012,17.6
11946,Q4-2022,6717,0.65,15.5
14518,Q3-2023,13823,1.09,1.0
11520,Q2-2023,2137,1.27,7.8
10348,Q3-2022,62310,0.0067,4.0
14107,Q4-2023,4055,0.2,8.1
11147,Q2-2024,458,0.0067,12.3
11144,Q4-2025,6700,0.054,10.6
10062,Q2-2022,952,0.74,18.0
11654,Q4-2023,19980,0.095,7.9
13816,Q1-2023,1070,1.27,14.4
11579,Q1-2025,686,0.128,29.0
12033,Q2-2024,5336,0.2,
13022,Q3-2025,20235,0.27,8.2
10102,Q1-2022,14923,1.27,
12038,Q1-2024,3472,0.0067,8.4
13801,Q1-2024,14451,0.058,2.2
13274,Q1-2025,6063,0.012,13.7
10299,Q4-2022,3868,0.0011,
14681,Q3-2024,4440,0.22,20.6
11985,Q4-2024,1736,1.27,16.7
11413,Q2-2023,2730,0.096,20.9
14627,Q1-2025,9820,0.2,15.1
12629,Q1-2023,14422,1.0,6.9
14592,Q2-2024,871,1.0,18.7
13468,Q2-2023,2924,0.25,
11139,Q3-2022,2967,0.058,11.0
11052,Q2-2026,18623,1.09,0.0
10549,Q2-2023,3057,0.27,9.2
11062,Q2-2022,4892,1.09,4.5
14846,Q2-2022,1153,1.09,11.1
10765,Q4-2024,2035,1.09,19.4
14768,Q1-2025,5704,0.0006,7.2
14058,Q1-2022,2603,0.0031,22.6
10095,Q2-2023,2328,0.0031,18.4
10382,Q1-2025,10880,0.012,23.2
13634,Q1-2024,880,0.054,22.7
14642,Q1-2026,16674,0.74,9.4
13168,Q3-2025,1409,0.032,11.0
13915,Q2-2023,5434,0.096,14.9
10716,Q3-2025,29643,0.2,18.9
13013,Q4-2022,5817,0.098,6.8
12493,Q3-2027,1880,0.0067,5.2
10629,Q2-2025,35817,1.0,6.6
12557,Q3-2026,745,1.27,8.4
14759,Q2-2026,21626,1.0,6.4
14922,Q2-2024,6508,1.09,6.5
10657,Q2-2025,3864,0.018,15.6
12748,Q3-2025,11971,0.032,11.3
13932,Q4-2024,3435,1.27,9.1
11453,Q3-2024,12003,1.13,21.9
12950,Q4-2022,1336,0.0001,31.2
13411,Q4-2022,26067,0.012,6.8
10223,Q1-2024,2102,1.0,20.4
12186,Q2-2024,6938,1.09,
13837,Q2-2022,14779,0.032,12.2
13947,Q4-2025,5581,1.0,8.6
14192,Q4-2023,2595,1.27,3.1
14043,Q2-2022,12606,1.09,4.6
12413,Q1-2024,2216,1.0,6.6
10164,Q3-2023,6557,1.09,8.3
10690,Q1-2023,629,0.0001,13.2
12405,Q3-2025,4598,1.09,29.0
13439,Q3-2023,43168,0.0,13.0
13268,Q2-2024,11889,0.2,6.3
12174,Q4-2024,4108,0.032,5.2
11759,Q1-2024,2748,1.09,21.2
14900,Q2-2024,1596,0.028,6.0
10244,Q1-2025,1363,0.0011,10.6
11545,Q1-2025,4717,0.0011,10.8
14298,Q1-2023,1198,0.028,14.2
12619,Q1-2023,2702,0.012,12.2
10336,Q2-2022,2655,0.65,10.0
14824,Q1-2025,842,1.09,20.2
11871,Q3-2022,607,0.012,20.7
14315,Q1-2024,3140,0.058,12.8
14957,Q3-2023,2773,0.0067,13.3
10797,Q3-2027,20385,0.095,7.5
10081,Q3-2023,924,0.058,7.7
14089,Q3-2024,9332,1.09,2.5
10868,Q2-2022,3417,0.012,14.8
12165,Q4-2025,39542,0.028,21.5
11773,Q3-2025,681,1.09,11.8
10192,Q2-2023,1598,0.012,
14134,Q1-2024,1152,0.27,10.7
12605,Q1-2024,2892,0.0001,3.2
11725,Q4-2024,6528,0.096,13.5
11967,Q1-2025,34052,1.09,11.5
