customer_id,last_invoice_amount_usd,lifetime_revenue_usd,add_on_revenue_usd,next_quarter_revenue_usd,acv_local,acv_usd,subscription_value_local,daily_active_users,feature_adoption_pct,sessions_per_user_day,avg_session_minutes,integrations_count,custom_reports_count,automations_active,api_calls_monthly,mobile_users_pct,support_tickets,csat_score,nps_score,renewal_probability,price_sensitivity,renewal_risk_flag,churn
11800,4719,41352,922,6566,25380,18781,28907,87,39.8,3.8,16.0,7,19,8,34604,23.6,7,4.0,37.0,0.77,High,Low,0
10339,13466,303836,369,16479,71287,52752,76984,134,81.0,2.7,29.0,7,14,20,38359,29.6,1,4.2,73.0,0.99,Low,Low,0
10216,5966,15273,12,8573,23897,26047,27249,68,74.8,2.2,22.0,7,10,12,28891,35.3,3,4.5,55.0,0.73,Medium,Low,0
13664,273,275,4037,312,36242,1014,41562,76,61.8,2.1,20.0,6,6,10,13367,38.2,5,4.0,41.0,0.83,High,Low,0
11342,134,1531,9,110,24739,445,39646,68,39.2,2.4,17.0,4,8,8,6786,42.0,6,4.0,28.0,0.73,Medium,Low,0
10012,6079,67716,1251,5614,21070,22966,32168,77,53.7,2.3,14.0,0,5,12,16385,12.0,6,3.8,35.0,0.76,Medium,Low,0
13887,7778,161529,52,10200,38524,38524,48704,41,57.0,3.0,19.0,7,4,5,2615,33.0,5,3.0,-16.0,0.58,High,Low,0
11521,1668,48304,1354,2152,57328,7337,58919,164,66.6,4.3,25.0,10,21,11,36179,23.8,4,4.1,59.0,0.96,Low,Low,0
13895,10018,70163,149,9134,32409,35325,49632,54,43.8,4.0,7.0,4,11,7,13245,46.0,3,4.1,17.0,0.51,Medium,Low,0
13641,26218,661917,1174,26897,77810,98818,96420,173,79.7,4.7,22.0,7,10,19,16371,21.9,3,5.0,57.0,0.99,Low,Low,0
10330,16218,449839,370,17689,61307,66824,62115,148,69.9,3.7,22.0,6,17,20,51200,27.0,0,4.4,61.0,0.89,Medium,Low,0
14025,69,709,310,90,24530,294,28228,82,73.3,4.1,19.0,2,7,18,38046,33.7,3,4.1,20.0,0.77,Medium,Low,0
13005,10061,279868,3042,11434,65766,42747,69374,144,72.3,2.0,22.0,10,22,21,64640,44.5,2,3.7,,0.93,Medium,Low,0
12865,20,94,8,11,11691,78,14381,53,13.4,0.5,12.0,1,5,4,6324,15.4,9,3.2,0.0,0.25,High,Medium,0
13116,0,0,231,0,24682,0,28209,84,54.7,2.7,10.0,5,7,9,33371,72.7,6,3.5,49.0,0.93,Medium,Low,0
14989,4335,66822,252,4179,15316,16694,20127,50,16.1,2.9,11.0,1,10,11,11711,36.3,5,3.9,13.0,0.7,Medium,Medium,0
12323,2503,56991,141,1730,9134,9956,12277,47,19.2,1.0,9.0,1,3,5,5141,27.0,10,3.4,42.0,0.58,Medium,Low,0
12572,1622,9153,36,2002,33145,7291,39506,89,68.4,2.8,14.0,5,6,11,37042,21.5,5,4.5,34.0,0.84,Low,Low,0
12914,764,7404,67,1175,23021,3222,26707,92,50.9,2.6,22.0,9,10,15,27440,40.3,3,,9.0,0.67,Medium,Low,0
10102,12859,9838,325,13963,33920,43078,43432,99,50.1,4.2,26.0,3,11,19,41778,39.0,2,4.6,11.0,0.81,Medium,Low,0
13550,50,664,585,64,29164,224,36547,60,26.1,0.5,14.0,9,4,10,11870,32.2,5,4.7,21.0,0.64,Medium,Low,0
11459,2365,41755,810,2163,37288,9322,50187,53,53.7,2.0,20.0,7,8,8,9370,48.2,6,,18.0,0.76,High,Low,0
10172,791,10682,90,686,11277,3044,12772,13,21.9,2.6,6.0,1,2,4,7928,28.4,15,3.3,-14.0,0.59,Medium,Medium,0
10108,25517,445697,1862,32183,87332,110911,92415,152,61.4,4.5,23.0,5,14,20,58707,24.9,2,4.8,70.0,0.92,High,Low,0
14328,5628,6338,657,6955,21911,21911,28236,63,42.7,1.9,9.0,7,5,10,32631,40.9,5,4.3,56.0,0.67,Low,Low,0
13570,2541,20935,200,1794,13865,9012,18341,41,34.4,0.5,7.0,2,2,3,5428,51.7,13,2.7,-13.0,0.31,High,Low,0
12676,3077,25287,174,1900,10528,11475,12534,30,24.3,4.0,2.0,2,0,4,6759,54.3,11,4.0,-22.0,0.28,Medium,Low,0
13875,4759,11706,1461,4581,18946,18946,25431,57,52.5,3.0,11.0,7,5,6,6124,66.0,4,4.1,46.0,0.79,Low,Low,0
14430,8448,230078,1371,12908,54444,40288,60293,130,75.9,4.1,20.0,9,18,10,57853,44.0,7,4.5,33.0,0.92,Low,Low,0
10025,520,4957,24,627,37886,2045,41361,98,64.6,4.1,11.0,6,7,12,32693,8.2,7,3.9,84.0,0.85,High,Low,0
14104,43,46,0,6,16824,201,20319,30,12.5,2.7,7.0,5,0,1,9012,41.8,9,2.8,12.0,0.38,Low,High,1
14252,19950,260466,1438,23339,74913,81655,84173,124,53.1,3.9,33.0,5,11,28,44844,39.9,4,4.7,25.0,0.99,Medium,Low,0
10939,3,34,641,3,25293,16,33770,61,52.3,4.1,10.0,1,7,11,14546,30.2,5,4.1,16.0,0.61,Low,Low,0
10061,503,3317,755,529,31866,1848,37623,96,62.5,2.7,24.0,5,5,13,33003,7.1,11,3.5,59.0,0.78,Low,Low,0
11241,356,4796,420,274,25901,1398,33770,64,39.8,1.7,11.0,2,5,7,11017,17.3,9,4.6,54.0,0.62,High,Low,0
13773,70,250,2837,87,23867,286,26999,108,73.8,3.0,4.0,4,11,9,20098,44.1,7,4.6,,0.73,High,Low,0
11041,23655,482188,2169,19709,70026,76328,75297,170,100.0,3.6,24.0,6,9,20,48568,16.9,4,4.4,45.0,0.84,High,Low,0
14318,10656,25015,697,14833,41018,44709,46037,106,66.1,3.4,34.0,6,6,8,45520,23.7,6,,60.0,0.79,High,Low,0
12761,5264,65037,437,7423,17009,18539,19596,70,61.5,3.8,13.0,5,10,15,24711,36.7,5,5.0,32.0,0.9,Medium,Low,0
12121,23851,485764,2266,25877,85549,93248,97995,134,86.4,3.2,23.0,7,10,20,30408,40.1,5,4.4,24.0,0.99,Medium,Low,0
11525,8051,7827,456,10652,27581,30063,31307,78,54.9,3.2,11.0,6,10,13,27853,59.1,9,4.7,40.0,0.77,Medium,Low,0
13522,5976,75903,90,5292,24286,26471,33269,62,58.2,2.1,12.0,5,4,15,9185,11.1,7,4.3,-14.0,0.61,High,Low,0
10154,1587,29098,1767,1846,31896,6379,40529,73,58.6,2.7,16.0,2,3,11,30192,49.6,5,4.5,49.0,0.88,Low,Low,0
12249,1776,7062,293,1371,12246,7959,15101,74,12.0,1.1,2.0,1,1,1,6047,43.5,12,3.0,-9.0,0.51,Medium,High,0
10482,17444,357262,712,22400,74631,74631,81743,179,100.0,2.5,23.0,10,25,18,27499,10.8,2,3.7,56.0,0.99,Medium,Low,0
14796,4946,96396,216,6148,74884,20218,85290,148,73.5,3.3,25.0,6,10,23,54073,6.9,0,4.3,75.0,0.99,Medium,Low,0
14440,139,1285,212,18,10419,604,14005,68,37.8,1.7,11.0,2,1,4,6511,12.6,12,2.6,6.0,0.38,Medium,High,1
13579,1916,26004,593,1887,26094,7045,28180,85,34.7,4.1,26.0,10,10,16,37179,46.4,2,4.7,13.0,0.82,Low,Low,0
14255,6335,65299,69,3897,28970,21437,42603,95,59.3,3.9,6.0,2,3,7,12491,31.5,9,4.4,47.0,0.67,Medium,Low,0
13921,19337,360698,1666,17819,64249,70031,75855,173,64.6,4.6,25.0,14,17,18,52613,28.0,1,5.0,57.0,0.99,Medium,Low,0
13563,651,689,97,827,22927,3209,33917,84,61.2,3.1,18.0,4,6,15,9200,38.7,7,3.6,17.0,0.8,High,Low,0
13316,15906,208904,1235,21100,62811,68463,62811,166,100.0,4.2,30.0,6,16,24,36307,39.6,1,4.3,73.0,0.9,Low,Low,0
11763,382,9205,1499,391,79756,1435,82478,153,81.0,4.0,27.0,8,14,18,76129,37.9,4,4.5,49.0,0.94,Medium,Low,0
13539,15376,204178,1720,12947,57217,57217,60039,126,79.2,4.7,24.0,7,9,23,31553,35.3,4,4.4,83.0,0.99,Low,Low,0
14951,18790,461900,531,19154,75074,75074,81337,164,67.9,5.0,28.0,8,11,20,90022,53.4,4,4.2,60.0,0.84,High,Low,0
10751,14807,235886,1574,21014,61230,61230,65628,153,96.0,4.0,14.0,8,10,11,42710,18.1,4,4.6,54.0,0.89,Medium,Low,0
13620,113,1049,571,113,38450,461,55087,96,39.1,3.6,19.0,5,6,9,2108,40.2,11,3.6,19.0,0.75,High,Low,0
11786,1904,33321,526,2009,29360,7340,45380,24,67.0,3.1,17.0,4,4,12,17431,23.8,7,4.7,4.0,0.61,High,Low,0
14405,41,85,38,29,13412,160,16538,37,44.2,1.2,11.0,7,3,2,3937,3.0,19,3.2,-40.0,0.51,High,Low,0
13384,11541,131538,123,15260,37259,47318,43224,78,81.7,3.1,16.0,6,10,6,20747,1.3,4,3.1,34.0,0.68,Low,Low,0
14268,5,53,802,6,35938,26,47790,78,48.6,2.2,6.0,5,7,5,16623,80.9,7,3.9,11.0,0.83,Medium,Low,0
10406,105,1043,188,108,34981,419,48117,48,31.6,3.1,25.0,0,8,15,10487,47.9,3,3.7,22.0,0.6,Medium,Medium,0
10758,12520,138667,186,12282,41280,46646,53128,84,62.8,2.8,12.0,5,12,6,11356,8.1,3,3.9,74.0,0.73,Low,Low,0
12712,12351,306284,1720,16083,77900,50635,88223,161,63.2,4.7,25.0,14,18,21,76055,18.9,4,4.6,68.0,0.96,Low,Low,0
12671,24,22,1615,35,28774,103,35220,90,63.0,2.4,17.0,8,7,14,31907,55.6,8,4.3,43.0,0.69,Low,Low,0
14167,4333,68708,288,3989,55098,14876,55098,167,63.8,4.6,25.0,4,20,25,62329,19.5,6,4.1,60.0,0.99,High,Low,0
10098,672,13016,706,604,78438,2510,88431,120,54.1,2.5,19.0,11,9,15,33260,28.3,4,4.0,86.0,0.91,Low,Low,0
11334,11333,80336,651,10197,40276,43900,56807,56,50.7,2.8,20.0,4,8,8,8433,57.5,6,3.0,50.0,0.62,High,Low,0
14591,97,1700,81,92,27414,328,30631,141,62.5,3.6,20.0,8,19,24,43513,20.8,3,4.0,57.0,0.87,Medium,Low,0
12792,3873,87066,2919,4551,61216,15304,70607,154,77.8,4.7,32.0,7,14,18,30594,57.0,2,4.0,48.0,0.99,Medium,Low,0
12855,6,9,252,9,25829,28,28015,89,62.8,4.0,14.0,5,11,10,20880,17.1,4,,26.0,0.59,Medium,Low,0
10187,4006,19074,365,233,14739,14739,18611,11,34.9,2.7,4.0,2,0,2,3008,27.4,12,2.9,-1.0,0.44,Medium,Medium,1
11137,2840,14005,368,1433,14603,8907,17120,53,42.8,1.9,15.0,1,1,2,6900,22.3,8,2.6,-18.0,0.5,Low,High,0
12724,3920,3289,169,392,13225,14415,15670,32,43.4,0.5,7.0,1,6,3,4428,41.3,9,2.9,-4.0,0.4,High,High,1
13584,5246,45286,356,6588,18639,18639,23270,97,54.1,3.5,8.0,5,8,10,36796,28.4,6,4.3,38.0,0.69,Medium,Low,0
12059,4681,63095,7121,4950,68543,18506,71549,145,89.4,6.3,24.0,8,10,19,46710,20.8,6,4.1,57.0,0.93,Low,Low,0
11320,2375,18872,341,2392,34234,9243,42527,48,87.8,3.7,12.0,7,6,9,7291,33.3,5,3.9,28.0,0.76,Low,Low,0
14330,2156,20990,66,2164,34355,9275,50897,65,46.2,2.4,11.0,6,9,9,4563,32.8,10,3.4,,0.69,High,Medium,0
10149,0,0,140,0,9738,0,11117,3,64.9,1.0,5.0,1,2,6,6020,25.5,15,3.4,3.0,0.37,Medium,Medium,0
10029,3857,119186,2325,5569,67902,18333,73250,164,66.6,3.7,26.0,7,12,20,54691,51.1,2,5.0,55.0,0.99,High,Low,0
14270,1221,6011,1026,1788,38837,5437,42585,70,89.6,2.5,21.0,4,7,11,39340,48.7,4,4.6,-8.0,0.85,Medium,Low,0
11395,2069,29390,89,1820,28887,7799,45350,35,42.8,4.8,21.0,5,7,10,8539,35.3,5,4.7,1.0,0.79,Low,Low,0
13364,8442,41131,123,10609,31544,34382,35928,90,30.2,4.1,22.0,3,2,16,24535,56.7,7,4.4,44.0,0.69,High,Low,0
10693,19301,211055,587,17938,62918,68580,68763,129,58.9,4.0,24.0,8,15,19,46511,36.3,3,4.4,61.0,0.99,Low,Low,0
12867,2539,16205,371,255,9485,9485,12068,13,47.7,0.5,2.0,0,0,3,5131,57.0,19,3.5,-33.0,0.5,Medium,High,1
13777,11348,32624,56,14138,41626,45372,46562,82,55.3,1.9,17.0,5,8,13,26774,30.7,2,4.0,31.0,0.86,Medium,Low,0
11387,8060,34897,892,9864,26066,33103,31031,24,77.4,3.3,16.0,2,3,7,20348,48.2,10,3.9,22.0,0.82,Medium,Low,0
11846,8142,8507,874,10309,35312,35312,42139,77,36.5,5.7,2.0,8,11,11,32483,31.9,2,4.2,,0.81,High,Low,0
14878,1537,25608,224,2211,45270,6337,53765,74,66.8,3.7,12.0,11,4,6,38757,38.3,7,4.1,29.0,0.83,High,Low,0
10130,292,4354,54,459,41873,1339,52938,78,52.6,2.8,8.0,6,5,9,29895,39.1,3,3.6,32.0,0.76,High,Low,0
11600,19192,475701,4481,25537,78313,85361,79912,149,73.0,3.3,20.0,8,12,17,49826,25.6,3,5.0,85.0,0.84,Low,Low,0
13630,3050,69942,460,4000,96277,13478,105916,135,78.8,3.4,27.0,8,15,26,41045,33.5,3,4.3,37.0,0.99,Medium,Low,0
14875,636,7013,28,611,13311,2662,16495,27,29.8,2.5,8.0,4,0,2,2586,63.8,17,3.1,2.0,0.35,Medium,Medium,0
10702,1332,9151,186,1434,6548,6548,8015,58,62.4,1.2,8.0,4,1,3,4518,52.6,13,4.1,-7.0,0.52,High,Low,0
13548,7012,35693,158,6520,24673,26893,30311,63,28.2,3.7,15.0,7,3,11,11938,45.7,7,4.3,,0.65,Medium,Low,0
13029,6013,5520,133,6964,37414,22822,43204,104,80.0,3.2,16.0,5,8,13,21274,89.4,5,4.6,14.0,0.69,Medium,Low,0
12970,24453,557303,3134,29917,97356,97356,97356,188,63.1,1.8,22.0,4,21,18,66609,22.8,5,4.9,51.0,0.95,Low,Low,0
14675,10432,139162,70,11527,38587,42059,42733,80,44.9,4.0,14.0,4,8,12,25309,56.9,8,3.9,58.0,0.63,High,Low,0
11709,1900,19189,1122,1852,30109,8129,41703,64,62.0,0.9,23.0,3,9,8,10679,50.8,5,4.3,43.0,0.72,Low,Low,0
12954,5100,51959,1972,5162,21048,21048,32382,71,23.2,2.6,17.0,6,9,6,10558,18.0,7,3.2,-10.0,0.62,Low,Low,0
10455,640,12219,678,756,85181,2385,95817,166,88.8,4.3,30.0,7,16,16,49800,23.2,2,4.5,83.0,0.99,Low,Low,0
12869,1750,8796,245,1528,26748,7221,37995,48,55.8,1.8,11.0,3,1,10,10440,47.6,6,4.3,25.0,0.63,Low,Low,0
12041,132,2529,3430,150,69364,534,73714,148,90.5,3.9,28.0,10,23,16,88001,8.2,1,4.7,46.0,0.97,Low,Low,0
11773,4895,6348,1644,7079,21348,23269,24998,74,67.6,2.8,19.0,3,4,14,29130,2.5,1,4.4,46.0,0.89,Low,Low,0
12316,533,9374,1027,574,31698,1838,33866,139,76.6,6.9,28.0,4,15,17,49509,18.0,4,4.7,42.0,0.99,Low,Low,0
10610,38,597,1030,28,14630,175,18902,44,42.1,0.5,6.0,1,1,0,6931,53.0,8,3.6,-23.0,0.5,High,Low,0
10168,35,932,131,0,27491,184,38558,76,34.6,2.7,15.0,7,6,13,14547,56.2,4,4.0,2.0,0.58,High,Low,1
10731,2694,23671,253,2849,10295,13074,14026,38,25.8,2.3,8.0,0,1,5,5304,34.5,13,3.6,-46.0,0.32,High,High,0
14382,5643,52698,30,4378,17006,18536,20614,16,23.4,0.5,10.0,1,2,2,9178,47.0,13,2.9,-17.0,0.61,Medium,Medium,0
12075,2079,1904,1,295,12973,8432,16197,33,26.9,2.1,2.0,3,2,3,4073,57.4,11,2.4,-25.0,0.41,Medium,High,1
14053,42,47,65,33,9880,177,12539,51,29.5,0.5,7.0,1,2,4,7495,30.3,10,3.3,-7.0,0.37,High,Low,0
14197,998,16662,615,1238,89225,3925,89225,180,49.9,3.3,34.0,10,7,25,12932,27.6,4,5.0,32.0,0.96,Low,Low,0
11623,6431,17482,554,6626,27161,27161,38202,81,58.0,3.8,9.0,1,6,11,8348,29.9,6,4.2,24.0,0.51,Medium,Low,0
14527,2079,17277,855,2744,34766,8691,41047,86,70.7,3.4,8.0,9,3,16,36563,44.4,5,3.5,5.0,0.68,Medium,Low,0
10041,3,3,254,2,12922,14,14854,16,26.7,1.1,11.0,1,4,1,4409,57.6,11,3.1,-13.0,0.53,High,Low,0
12090,2963,27325,122,232,10738,11704,14000,24,15.4,0.7,2.0,1,0,7,2881,19.7,17,3.1,-13.0,0.33,High,Medium,1
13925,21368,486124,7849,22953,75114,81874,84398,118,73.8,4.9,25.0,6,13,18,39875,42.1,2,4.0,35.0,0.7,Low,Low,0
12176,7281,57348,620,10305,34287,34287,38743,28,43.2,2.3,15.0,8,6,17,18364,19.4,4,4.3,66.0,0.77,High,Low,0
10075,214,3381,2275,234,99068,901,110815,178,64.8,3.3,34.0,8,15,15,47386,0.0,9,3.8,56.0,0.88,Medium,Low,0
14134,692,5027,315,431,10585,2857,12677,50,27.6,2.1,5.0,3,4,4,5517,30.4,12,2.6,23.0,0.41,Medium,Low,0
14860,3270,68580,4671,4199,57472,14368,67141,163,100.0,4.2,36.0,5,12,19,61421,6.5,8,3.5,65.0,0.96,Low,Low,0
12658,4862,49023,557,6793,30011,19507,35899,102,64.7,4.5,14.0,4,12,11,30399,22.2,6,4.0,73.0,0.78,Medium,Low,0
13181,1,10,698,1,31016,7,40973,57,35.8,2.8,15.0,3,4,10,12255,43.8,9,3.6,47.0,0.71,Medium,Low,0
12077,8,134,136,0,29602,32,41989,75,27.6,0.5,17.0,3,6,8,14565,48.4,8,3.9,14.0,0.71,High,Low,1
10442,8189,159174,1057,10712,49928,36946,58260,168,59.8,5.7,22.0,7,11,25,36027,25.4,4,4.8,88.0,0.99,High,Low,0
12052,3070,54170,1076,3253,64324,12864,69766,160,82.8,4.6,23.0,11,12,21,50636,37.5,2,3.4,53.0,0.87,Medium,Low,0
12542,3762,27947,45,2853,13277,14471,19049,43,26.1,2.1,11.0,2,2,2,3576,48.7,7,3.3,21.0,0.5,Low,Medium,0
11302,1673,1636,763,2603,29301,7325,37808,93,55.6,3.0,17.0,0,10,16,42165,35.0,6,4.0,20.0,0.93,Low,Low,0
13431,6570,38649,987,10,25107,25107,28892,95,52.1,4.1,9.0,2,2,18,49017,32.1,4,4.6,17.0,0.75,Low,Low,1
11305,83,1509,151,80,29520,354,37944,51,43.1,0.5,3.0,2,12,9,11962,22.4,8,5.0,37.0,0.56,Medium,Low,0
10237,196,439,32,133,11696,678,13760,33,34.1,2.4,8.0,1,6,2,5968,35.9,12,1.9,4.0,0.33,High,Medium,0
14307,7,52,114,8,37465,28,44815,53,76.4,3.1,26.0,8,10,17,25749,43.0,3,2.9,31.0,0.76,Low,Low,0
12600,3836,32867,123,256,56392,15225,73812,44,47.8,1.9,25.0,4,4,4,12256,25.5,6,3.7,-6.0,0.55,Medium,Low,1
12574,6973,63478,681,7999,26230,28590,35591,48,47.7,2.9,11.0,3,3,7,18681,6.3,4,3.6,13.0,0.69,High,Low,0
13281,10574,16135,1702,14645,36258,39521,41821,64,74.6,1.7,15.0,7,9,18,32545,36.1,4,3.4,45.0,0.65,Low,Low,0
13187,9448,23504,1006,9462,29930,32623,34844,77,25.8,3.6,20.0,7,5,8,33090,0.3,6,4.0,46.0,0.74,Low,Low,0
13954,1129,1141,481,1536,33927,4342,38466,99,61.6,2.6,22.0,4,8,10,30799,44.6,1,4.5,33.0,0.97,Medium,Low,0
12769,180,985,286,178,22154,708,32870,59,51.1,3.3,16.0,3,7,10,10213,14.5,8,3.6,29.0,0.58,High,Low,0
12107,337,328,587,358,24471,1321,27010,68,100.0,4.4,16.0,6,7,11,26668,25.2,4,4.4,,0.73,Low,Low,0
12680,77,807,671,61,9226,295,11363,27,48.7,0.5,4.0,1,3,4,2962,39.8,11,,-5.0,0.4,Medium,Low,0
12762,1198,20963,37,1308,26245,5773,35757,68,50.6,2.2,9.0,5,8,10,11915,31.2,6,3.1,31.0,0.63,High,Low,0
11388,2915,20626,57,2370,12521,12521,15594,69,13.6,1.3,13.0,1,0,2,3251,22.3,10,,-32.0,0.44,Medium,Medium,0
14841,1758,13884,95,2149,27886,7529,44618,76,56.6,2.8,17.0,3,4,9,13174,29.1,5,3.6,57.0,0.7,Low,Low,0
14666,15,100,286,12,9291,62,12488,50,5.6,1.2,20.0,2,0,2,3727,56.7,8,2.9,-24.0,0.38,Medium,High,0
11280,6313,7208,100,10071,26577,26577,29433,25,43.5,2.4,21.0,6,9,17,32868,37.2,4,4.3,32.0,0.62,High,Low,0
12557,24663,543556,3712,26829,74545,94672,83105,160,81.2,4.4,26.0,12,15,11,44286,41.7,2,5.0,39.0,0.86,Low,Low,0
11556,8265,10384,400,11206,30284,33009,35755,72,60.2,1.3,17.0,3,14,10,13477,29.1,3,3.6,66.0,0.71,High,Low,0
13191,2815,57354,678,3020,44373,11980,48762,121,93.1,6.1,25.0,4,20,20,79415,32.2,5,3.9,9.0,0.97,Medium,Low,0
14836,5696,79636,777,6318,22032,22032,32305,58,22.3,2.2,23.0,3,4,7,14816,31.5,4,3.5,,0.62,High,Low,0
13595,25458,506626,3012,27598,112776,112776,119975,102,95.8,3.2,24.0,7,19,17,54094,30.5,2,4.2,57.0,0.92,Low,Low,0
11921,30,331,44,18,14815,99,18427,40,24.5,1.6,10.0,1,0,5,3604,30.6,12,2.1,-8.0,0.28,Low,Low,0
10514,11754,219060,661,15649,47509,51784,50976,179,72.9,3.5,23.0,12,24,18,33368,36.1,4,4.3,29.0,0.99,Low,Low,0
11309,28091,502515,706,26691,92436,100755,100365,163,59.6,4.2,26.0,9,21,19,56628,39.2,3,4.0,46.0,0.93,Low,Low,0
10915,1808,21637,1773,1663,26637,7191,38944,37,40.2,3.8,14.0,3,3,7,8558,0.0,5,2.7,,0.69,Medium,Low,0
13453,13797,163513,599,13149,74958,55468,81477,166,87.2,2.8,31.0,8,15,17,64695,26.6,4,4.8,34.0,0.94,Medium,Low,0
13696,2031,14233,82,1562,7113,8037,8529,45,40.8,0.7,12.0,3,1,6,3702,19.7,18,2.8,-4.0,0.37,High,Low,0
13157,2955,72380,1183,4023,96254,13475,96254,173,59.0,4.9,24.0,9,6,19,42723,37.2,4,4.0,51.0,0.99,Medium,Low,0
12199,237,4581,923,279,79068,948,86319,122,51.1,4.1,21.0,5,11,16,39489,16.9,5,4.5,64.0,0.91,Low,Low,0
10775,4132,107511,3605,4357,89282,17856,91666,164,95.9,2.8,27.0,6,11,22,60909,8.9,5,3.6,53.0,0.82,Low,Low,0
10944,2290,2135,178,1369,11436,8462,13487,39,35.6,2.1,6.0,1,1,6,5293,47.1,11,2.7,-5.0,0.53,Medium,Low,0
10823,241,4214,243,269,79653,955,95393,169,88.2,5.6,26.0,9,14,28,39126,58.1,4,,53.0,0.99,Low,Low,0
10165,219,2314,1087,294,30885,988,36508,90,44.2,0.8,25.0,4,11,6,31947,34.4,1,3.5,51.0,0.67,Medium,Low,0
13984,12408,247118,1039,12315,68746,50872,75796,176,76.4,2.6,26.0,10,21,19,59496,34.8,6,4.2,27.0,0.93,Low,Low,0
12539,23234,472112,1679,27144,84132,84132,95388,166,91.1,4.8,40.0,7,14,15,49856,33.5,1,3.4,40.0,0.99,Low,Low,0
14923,6333,102561,1965,7819,113724,30705,115222,132,66.2,3.0,28.0,11,26,20,53575,77.4,2,4.9,50.0,0.88,Low,Low,0
11312,5,82,254,3,24982,18,31624,31,61.9,2.3,20.0,5,8,5,8090,8.5,2,4.4,8.0,0.48,Medium,Low,0
14687,15,260,2480,14,74080,55,81586,183,60.3,4.7,29.0,6,11,17,13181,33.0,4,4.9,42.0,0.99,High,Low,0
14308,47,37,55,32,6044,169,7830,4,34.6,2.1,5.0,0,2,5,3513,24.8,13,3.1,13.0,0.63,High,Medium,0
14788,10556,76068,88,11174,31159,33963,33613,105,61.2,5.8,26.0,6,5,11,19293,14.5,4,3.9,73.0,0.73,Medium,Low,0
13301,75,1560,563,4,26219,314,42222,54,54.7,1.4,11.0,6,4,4,11554,28.1,6,3.8,8.0,0.56,Medium,Low,1
13311,0,0,350,0,14836,0,21915,47,39.7,2.9,17.0,6,5,6,8903,37.6,10,3.5,7.0,0.52,Medium,Medium,0
10328,80,348,5,65,12553,351,16496,69,40.2,1.0,9.0,4,2,2,3452,24.2,8,4.1,-12.0,0.32,Medium,Low,0
12491,1679,21354,180,1589,30840,6784,36890,85,57.5,3.7,16.0,5,7,7,12193,73.0,2,,37.0,0.79,Low,Low,0
14831,2638,25183,2685,3719,17622,11454,19890,63,70.0,2.7,20.0,3,9,18,24780,17.9,7,4.1,59.0,0.67,Low,Low,0
10833,4139,38099,145,2555,13680,14911,16209,49,45.7,1.9,7.0,2,1,2,8378,35.4,11,2.2,-28.0,0.24,Medium,Low,0
13080,69,823,1519,71,73372,264,77561,173,46.6,3.5,25.0,4,18,14,67271,34.4,3,3.9,55.0,0.99,Low,Low,0
13463,115,1565,1567,130,58860,453,64824,164,76.3,3.3,27.0,8,11,26,63165,32.0,4,3.5,39.0,0.93,High,Low,0
14528,7655,59230,576,713,28848,28848,34926,64,55.4,2.5,12.0,4,7,7,25958,29.6,7,3.5,44.0,0.64,Low,Low,1
10055,6707,29196,156,7645,33107,24499,40975,97,52.8,1.7,14.0,8,8,16,34412,16.4,7,3.9,6.0,0.78,Medium,Low,0
14065,1977,30778,1006,2041,36015,7203,38355,138,71.2,3.0,15.0,5,13,16,54126,25.9,3,4.4,66.0,0.88,High,Low,0
13452,7410,13199,267,10062,28313,28313,32923,63,54.2,2.3,13.0,2,6,13,26560,22.7,5,4.4,43.0,0.66,High,Low,0
11902,19641,420846,639,18751,70290,76616,77755,156,71.9,2.9,27.0,15,17,24,37148,24.2,4,4.4,68.0,0.95,Medium,Low,0
11482,18843,547615,2063,23536,75396,82181,75699,136,74.8,3.4,22.0,7,16,24,45080,49.4,5,4.9,76.0,0.92,Low,Low,0
14151,17685,418733,2830,20141,77859,84866,80185,139,63.3,4.7,23.0,8,15,22,72202,29.5,5,4.4,72.0,0.8,High,Low,0
13336,31,30,10,21,10629,127,13715,2,29.3,2.7,2.0,3,1,5,6193,0.0,12,2.8,-3.0,0.65,Low,High,0
10947,5338,4652,1856,7195,21055,21055,25772,33,61.2,1.5,15.0,7,6,10,37548,22.0,4,3.4,52.0,0.76,Medium,Low,0
13294,3068,8550,319,2493,11806,11806,15576,32,56.7,1.6,10.0,3,2,4,5818,43.0,14,3.1,-8.0,0.49,Medium,Low,0
12162,19960,198570,4195,21701,65670,71580,79504,139,80.7,2.9,28.0,9,16,14,48246,43.7,3,4.1,85.0,0.97,Low,Low,0
13058,23107,387742,2122,26772,77433,98339,86037,151,72.5,2.7,28.0,9,22,27,42421,36.6,3,5.0,49.0,0.91,Low,Low,0
10769,11511,266284,1064,14941,43413,47320,47035,175,69.9,4.9,18.0,7,12,17,45136,33.4,2,3.3,54.0,0.8,Medium,Low,0
14849,16832,329640,3252,20131,70416,76753,78241,159,81.3,3.9,31.0,13,19,21,50249,29.3,5,4.5,34.0,0.99,Medium,Low,0
13496,11087,117345,84,11327,38081,41508,54637,71,65.8,1.0,9.0,1,3,4,11334,81.7,5,3.0,24.0,0.56,Medium,Low,0
10286,4521,20877,214,3281,17227,17227,22579,36,45.8,3.0,2.0,4,2,5,5493,12.5,12,2.7,3.0,0.27,High,Low,0
